d,close,sma200,rvol20,spy_fwd_5d,spy_fwd_10d,regime
2016-07-28,216.77,211.23585121951223,0.08528306731391191,-0.0016621303685935285,0.008672786824745149,R1_up_calm
2016-07-29,217.12,211.37595000000005,0.07443547741376622,0.004882092851879127,0.006171702284450964,R1_up_calm
2016-08-01,216.94,211.50534651162795,0.07499687829644673,0.0051166221074951945,0.009910574352355539,R1_up_calm
2016-08-02,215.5492,211.5972522727273,0.07379883800616442,0.012205102129815293,0.011184453479762269,R1_up_calm
2016-08-03,216.18,211.69909111111116,0.07221942034927414,0.006753631233231472,0.010130446849847319,R1_up_calm
2016-08-04,216.4097,211.80149565217397,0.07179247316739121,0.010352123772640498,0.011322505414498751,R1_up_calm
2016-08-05,218.18,211.93720851063836,0.058183261680589175,0.001283344027867006,0.0016500137501145318,R1_up_calm
2016-08-08,218.05,212.06455833333334,0.0579183692572616,0.00476954826874576,0.00220132997019018,R1_up_calm
2016-08-09,218.18,212.18936326530613,0.0531526466923916,-0.0010083417361811398,0.003620863507195926,R1_up_calm
2016-08-10,217.64,212.298376,0.05430494686093998,0.0033541628377138366,0.0009648961587944704,R1_up_calm
2016-08-11,218.65,212.4229176470588,0.05326557110518175,0.0009604390578550337,-0.004344843356963279,R1_up_calm
2016-08-12,218.46,212.53901538461534,0.05306482427972726,0.00036619976197016513,-0.005355671518813554,R1_up_calm
2016-08-15,219.09,212.6626188679245,0.05317297477776668,-0.0025560272034323983,-0.003328312565612279,R1_up_calm
2016-08-16,217.96,212.76071851851847,0.05678753035594477,0.0046338777757386485,0.0001835199119104569,R1_up_calm
2016-08-17,218.37,212.86270545454542,0.05537403667474533,-0.0023812794797820613,-0.004533589778815794,R1_up_calm
2016-08-18,218.86,212.9698,0.0535883222360241,-0.005300191903500062,-0.0067166224984008815,R1_up_calm
2016-08-19,218.54,213.06752280701755,0.051985366715765514,-0.005719776699917634,-0.000777889631188744,R1_up_calm
2016-08-22,218.53,213.16170344827586,0.05077903261444351,-0.0007742644030567236,0.0022916762000639856,R1_up_calm
2016-08-23,218.97,213.26014915254237,0.0510880747991636,-0.004429830570397808,0.00018267342558342392,R1_up_calm
2016-08-24,217.85,213.33664666666667,0.05466080746272772,-0.0021574477851732388,0.003029607528115763,R1_up_calm
2016-08-25,217.7,213.40817704918035,0.05467311751797327,-0.0014239779513091078,-0.02030316949931088,R1_up_calm
2016-08-26,217.29,213.47078709677422,0.05489543427263234,0.00497031616733401,-0.00437203736941405,R1_up_calm
2016-08-29,218.3608,213.54840634920637,0.05741991791666064,0.003068316291202411,-0.023496891383435248,R1_up_calm
2016-08-30,218.0,213.61796249999998,0.052231871804619016,0.0046330275229358175,-0.022247706422018343,R1_up_calm
2016-08-31,217.38,213.67583999999997,0.052791495128575464,0.005198270310056152,-0.009660502346121924,R1_up_calm
2016-09-01,217.39,213.7321151515151,0.052714197486364515,-0.018906113436680583,-0.018492110952665675,R1_up_calm
2016-09-02,218.37,213.8013373134328,0.046688606635925584,-0.009296148738379806,-0.022713742730228526,R1_up_calm
2016-09-06,219.0308,213.87824117647057,0.047784351058429125,-0.026483946549982984,-0.025616488639953916,R1_up_calm
2016-09-07,219.01,213.9526144927536,0.047776026555404555,-0.026756769097301403,-0.014565544952285236,R1_up_calm
2016-09-08,218.51,214.01771999999997,0.047638154421165084,-0.014781932177017065,-0.0060866779552422035,R1_up_calm
2016-09-09,213.28,214.0073295774648,0.09679701715819829,0.0004219804951237638,0.012706301575393875,R3_down_calm
2016-09-12,216.34,214.03972777777778,0.11134692922892565,-0.013543496348340622,-0.009706942775261185,R1_up_calm
2016-09-13,213.23,214.02863561643835,0.12101494858009196,0.0008910566055433389,0.010974065563007063,R3_down_calm
2016-09-14,213.15,214.01676216216214,0.12020410712169588,0.012526389866291288,0.016373445930096153,R3_down_calm
2016-09-15,215.28,214.03360533333333,0.12613115655815385,0.008825715347454466,-0.00278706800445927,R1_up_calm
2016-09-16,213.37,214.02487368421052,0.12885062360909671,0.0122791395228945,0.013732014809954673,R3_down_calm
2016-09-19,213.41,214.01688831168832,0.12895101505342452,0.0038892273089359275,0.011105384002624064,R3_down_calm
2016-09-20,213.42,214.00923589743587,0.12896231167468977,0.010074032424327584,0.005903851560303819,R3_down_calm
2016-09-21,215.82,214.03215696202528,0.1358978982372562,0.0037994625150588046,-0.000880363265684303,R1_up_calm
2016-09-22,217.18,214.07150499999997,0.13702476635022082,-0.011511188875587108,-0.006446265770328807,R1_up_calm
2016-09-23,215.99,214.0951901234568,0.1383290982888072,0.0014352516320199626,-0.004398351775545262,R1_up_calm
2016-09-26,214.24,214.096956097561,0.14097628279760432,0.007188200149365054,0.008961911874533213,R1_up_calm
2016-09-27,215.57,214.11470361445785,0.14172009099699848,-0.004128589321334086,-0.0099271698288258,R1_up_calm
2016-09-28,216.64,214.14476666666667,0.14302873707695193,-0.004662112259970375,-0.013524741506646842,R1_up_calm
2016-09-29,214.68,214.15106352941177,0.1461764252729417,0.005123905347493851,-0.007779019936649978,R1_up_calm
2016-09-30,216.3,214.1760511627907,0.14900990140148537,-0.005825242718446644,-0.01470180305131763,R1_up_calm
2016-10-03,215.78,214.19448735632182,0.14810405459206868,0.001761052924274642,-0.015756789322458054,R1_up_calm
2016-10-04,214.68,214.20000454545453,0.1482822175262833,-0.0058226197130613055,-0.004518352897335598,R1_up_calm
2016-10-05,215.63,214.21607191011236,0.149507892596021,-0.00890414135324391,-0.006260724388999606,R1_up_calm
2016-10-06,215.78,214.2334488888889,0.14948357097902534,-0.012837148948002697,-0.008805264621373654,R1_up_calm
2016-10-07,215.04,214.2423120879121,0.12156401155046558,-0.008928571428571397,-0.004929315476190466,R1_up_calm
2016-10-10,216.16,214.26315652173912,0.11175219322281521,-0.017487046632124303,-0.005875277572168769,R1_up_calm
2016-10-11,213.43,214.25419784946237,0.10885847937183711,0.0013119055428010284,0.0034671789345452897,R3_down_calm
2016-10-12,213.71,214.24840851063828,0.10893629139232307,0.0026671657854100417,0.00014037714660064537,R3_down_calm
2016-10-13,213.01,214.2353726315789,0.10309506335795605,0.004084315290362017,0.000751138444204491,R3_down_calm
2016-10-14,213.12,214.22375416666662,0.09824653257322154,0.004035285285285184,-0.002721471471471504,R3_down_calm
2016-10-17,212.38,214.20474639175256,0.09898366553355746,0.01181843864770693,0.0008004520199642595,R3_down_calm
2016-10-18,213.71,214.19969795918365,0.10163139864978157,0.0021524495812081934,-0.012633943194048092,R3_down_calm
2016-10-19,214.28,214.20050909090904,0.09344340268602826,-0.0025200672017919867,-0.021187231659510863,R1_up_calm
2016-10-20,213.88,214.19730399999997,0.09018391092734378,-0.003319618477651054,-0.023845146811296014,R3_down_calm
2016-10-21,213.98,214.19515247524748,0.08850504765730705,-0.006729600897280141,-0.025376203383493667,R3_down_calm
2016-10-24,214.89,214.20196470588232,0.08512404703082821,-0.010889292196007094,-0.0080971659919028,R1_up_calm
2016-10-25,214.17,214.20165436893197,0.08285792615576631,-0.01475463416911793,-0.0002801512816920093,R3_down_calm
2016-10-26,213.74,214.19721538461533,0.08063228779756859,-0.018714325816412414,0.012347712173668812,R3_down_calm
2016-10-27,213.17,214.18743238095232,0.07475299892896173,-0.020593892198714547,0.017591593563822228,R3_down_calm
2016-10-28,212.54,214.1718905660377,0.06916439035174025,-0.0187729368589441,0.01825538722122899,R3_down_calm
2016-10-31,212.55,214.15673271028032,0.0689926472938234,0.0028228652081863093,0.019007292401787668,R3_down_calm
2016-11-01,211.01,214.12759629629622,0.07119376479553982,0.014691246860338403,0.034453343443438644,R3_down_calm
2016-11-02,209.74,214.087343119266,0.07058215481729173,0.03165442929341089,0.03876227710498714,R3_down_calm
2016-11-03,208.78,214.03909454545447,0.07100702035400017,0.03898840885142252,0.04890315164287773,R3_down_calm
2016-11-04,208.55,213.98964324324317,0.0707108569996402,0.03773675377607266,0.0477103812035482,R3_down_calm
2016-11-07,213.15,213.9821464285714,0.10699391980952254,0.016138869340839745,0.03284072249589487,R3_down_calm
2016-11-08,214.11,213.98327787610617,0.0984715773331871,0.01947597029564241,0.03021811218532533,R1_up_calm
2016-11-09,216.3792,214.00429473684207,0.10513098027848782,0.006889756501549105,0.019968647633413994,R1_up_calm
2016-11-10,216.92,214.02964869565213,0.10428405041337434,0.009542688548773937,0.021205974552830575,R1_up_calm
2016-11-11,216.42,214.05025517241373,0.10490518172763694,0.009610941687459684,0.018759818870714318,R1_up_calm
2016-11-14,216.59,214.07196239316235,0.10370086979768177,0.01643658525324354,0.019945519183711236,R1_up_calm
2016-11-15,218.28,214.1076237288135,0.10486580403169939,0.010536925050393942,0.00962067069818584,R1_up_calm
2016-11-16,217.87,214.13924033613438,0.10518287792190457,0.012989397347041631,0.007802818194335925,R1_up_calm
2016-11-17,218.99,214.17966333333328,0.10573180827306634,0.011553038951550354,0.0031508288049681976,R1_up_calm
2016-11-18,218.5,214.21536859504127,0.10640862300079265,0.009061784897025138,0.011441647597254079,R1_up_calm
2016-11-21,220.15,214.26401311475405,0.1083353315357052,0.003452191687485673,0.007040654099477628,R1_up_calm
2016-11-22,220.58,214.315362601626,0.10699876661589314,-0.0009067005168194031,0.018224680388067682,R1_up_calm
2016-11-23,220.7,214.3668516129032,0.10627737617087094,-0.005120072496601735,0.020163117353874105,R1_up_calm
2016-11-25,221.52,214.4240768,0.10528355506374999,-0.008306247742867479,0.02252618273745033,R1_up_calm
2016-11-28,220.48,214.47213968253965,0.10653224598603239,0.002358490566037874,0.026170174165457194,R1_up_calm
2016-11-29,220.91,214.52283149606296,0.10632286620483022,0.003576116970712029,0.031008102847313257,R1_up_calm
2016-11-30,220.38,214.56859062499998,0.10205320474906591,0.019148743080134256,0.024956892639985462,R1_up_calm
2016-12-01,219.57,214.60736124031007,0.09985975112112516,0.02541330782893847,0.03297353919023549,R1_up_calm
2016-12-02,219.68,214.64638153846153,0.09679810246716487,0.031090677348871054,0.02439912600145666,R1_up_calm
2016-12-05,221.0,214.69488244274808,0.0965279214323074,0.0237556561085972,0.020497737556561146,R1_up_calm
2016-12-06,221.7,214.7479515151515,0.06588588799565272,0.02733423545331526,0.021199819576003698,R1_up_calm
2016-12-07,224.6,214.82202706766915,0.07630040403992176,0.0056990204808549105,0.005209260908281443,R1_up_calm
2016-12-08,225.15,214.8991014925373,0.06997953507818294,0.007372862536086933,0.001021541194758946,R1_up_calm
2016-12-09,226.51,214.98510814814813,0.07142439624518725,-0.006489779700675435,-0.003531852898326693,R1_up_calm
2016-12-12,226.25,215.0679382352941,0.0705755624028742,-0.0031823204419889617,8.839779005520576e-05,R1_up_calm
2016-12-13,227.76,215.16058102189777,0.07204953602251776,-0.005971197752019597,-0.01475237091675441,R1_up_calm
2016-12-14,225.88,215.23825797101446,0.07874772177785823,-0.00048698423941906377,-0.006773508057375643,R1_up_calm
2016-12-15,226.81,215.32150791366905,0.07799096592726264,-0.006304836647414214,-0.014461443498963944,R1_up_calm
2016-12-16,225.04,215.39092571428571,0.08442688130936984,0.00297724848915748,0.000888730892285805,R1_up_calm
2016-12-19,225.53,215.46283404255317,0.08337614212451541,0.0032811599343769426,0.004655699906886079,R1_up_calm
2016-12-20,226.4,215.53985633802816,0.08088789674940886,-0.00883392226148405,0.0,R1_up_calm
2016-12-21,225.77,215.6113958041958,0.08219711487539437,-0.006289586747575071,0.006378172476414035,R1_up_calm
2016-12-22,225.38,215.67923333333331,0.08281767424405437,-0.008208359215547079,0.004791907001508555,R1_up_calm
2016-12-23,225.71,215.74841103448273,0.0822428996925701,-0.0020823180186965162,0.0033228479021754076,R1_up_calm
2016-12-27,226.27,215.82047671232874,0.07961692714195501,0.001370044636938239,0.0036681840279311206,R1_up_calm
2016-12-28,224.4,215.87884081632652,0.08651365072722125,0.00891265597147961,0.009491978609625695,R1_up_calm
2016-12-29,224.35,215.93607837837834,0.08579213015791534,0.012747938488968158,0.01203476710497009,R1_up_calm
2016-12-30,223.53,215.98704429530198,0.08577763147659156,0.013107860242473013,0.012168389030555282,R1_up_calm
2017-01-03,225.24,216.04873066666664,0.08900759957988162,0.005416444681228816,0.006703960220209471,R1_up_calm
2017-01-04,226.58,216.11847417218542,0.08896603145574117,0.002294995145202483,-0.002957012975549511,R1_up_calm
2017-01-05,226.4,216.18611578947366,0.08894479196109989,0.0005742049469963373,0.001501766784452352,R1_up_calm
2017-01-06,227.21,216.2581673202614,0.07774057220378319,-0.0007041943576426846,-0.004665287619383007,R1_up_calm
2017-01-09,226.46,216.32441298701295,0.07858405597503543,-0.0009273160823103366,0.005034001589684589,R1_up_calm
2017-01-10,226.46,216.3898038709677,0.07560899737215261,0.0012805793517618458,0.01373310959992935,R1_up_calm
2017-01-11,227.1,216.45845897435893,0.07612860999874362,-0.005239982386613828,0.009819462791721856,R1_up_calm
2017-01-12,226.53,216.5226089171974,0.07267977451486704,0.0009270295325123357,0.010771200282523319,R1_up_calm
2017-01-13,227.05,216.5892379746835,0.0666531391812879,-0.003963884606914769,0.0022021581149527236,R1_up_calm
2017-01-17,226.25,216.6499974842767,0.0663145534047128,0.005966850828729164,0.005657458563535833,R1_up_calm
2017-01-18,226.75,216.71312249999997,0.06011837908940329,0.012436604189636213,0.0038368246968025765,R1_up_calm
2017-01-19,225.91,216.7702459627329,0.06140268885710817,0.015138772077375906,0.008233367270151781,R1_up_calm
2017-01-20,226.74,216.83178765432095,0.061257195938317605,0.00983505336508772,0.011466878362882627,R1_up_calm
2017-01-23,226.15,216.88895460122697,0.06114828130345586,0.006190581472474088,0.012292726066769788,R1_up_calm
2017-01-24,227.6,216.9542658536585,0.06464824679188266,-0.00030755711775043437,0.005887521968365617,R1_up_calm
2017-01-25,229.57,217.03072484848482,0.07077536658963104,-0.008494141220542706,-0.0014374700527071127,R1_up_calm
2017-01-26,229.33,217.10481686746985,0.07080425075105683,-0.006802424453843825,0.005537871189988053,R1_up_calm
2017-01-27,228.97,217.17586586826346,0.0631083186171213,0.0016159322181945601,0.01109315630868668,R1_up_calm
2017-01-30,227.55,217.23761666666667,0.06805751465615412,0.0060646011865523874,0.022940013183915697,R1_up_calm
2017-01-31,227.53,217.29851834319527,0.06617018983729646,0.006196985012965284,0.027117303212763177,R1_up_calm
2017-02-01,227.62,217.3592329411765,0.0612015197006036,0.007117125032949589,0.03207099551884718,R1_up_calm
2017-02-02,227.77,217.42011461988304,0.05779105575312888,0.012424814505861193,0.030513237037362195,R1_up_calm
2017-02-03,229.34,217.48941627906973,0.06216974943524446,0.009461934246097536,0.025071945582977317,R1_up_calm
2017-02-06,228.93,217.5555468208092,0.06173373952319446,0.016773686279648814,0.0330231948630586,R1_up_calm
2017-02-07,228.94,217.62097471264366,0.060209089048755535,0.02079147374858037,0.03206080195684469,R1_up_calm
2017-02-08,229.24,217.68736914285714,0.06023142537299871,0.024777525737218475,0.03140813121619268,R1_up_calm
2017-02-09,230.6,217.76073636363634,0.06268855332296015,0.017866435385949675,0.026626192541197025,R1_up_calm
2017-02-10,231.51,217.83841581920902,0.06239673191037907,0.015463694872791756,0.0241890199127468,R1_up_calm
2017-02-13,232.77,217.92230112359547,0.0641672303566926,0.015981440907333333,0.015895519182025142,R1_up_calm
2017-02-14,233.7,218.01044469273737,0.06226986613388028,0.011039794608472375,0.026016260162601723,R1_up_calm
2017-02-15,234.92,218.1043866666666,0.06354237391270019,0.006470287757534443,0.014260173676145182,R1_up_calm
2017-02-16,234.72,218.19618563535906,0.06103182212211596,0.00860599863667355,0.015763462849352372,R1_up_calm
2017-02-17,235.09,218.28900879120872,0.06068498410700083,0.008592453953804924,0.011144667999489544,R1_up_calm
2017-02-21,236.49,218.38846775956276,0.06001700002684509,-8.457017210039552e-05,0.0021565393885576434,R1_up_calm
2017-02-22,236.28,218.485704347826,0.05888336008737933,0.014812933807347273,0.0011850347045878618,R1_up_calm
2017-02-23,236.44,218.58275459459452,0.05329731007668108,0.007739807139232058,0.001776349179495984,R1_up_calm
2017-02-24,236.74,218.6803741935483,0.05247256603490767,0.007096392667060858,0.0040128410914928025,R1_up_calm
2017-02-27,237.11,218.7789283422459,0.05113065934821649,0.0025304710893678806,0.002952216270929009,R1_up_calm
2017-02-28,236.47,218.87302978723397,0.04501917365755123,0.002241299107709205,0.001818412483613141,R1_up_calm
2017-03-01,239.78,218.9836486772486,0.061206419105482864,-0.013428976561848383,-0.0034615063808491886,R1_up_calm
2017-03-02,238.27,219.0851557894736,0.06863289863458147,-0.005917656440172947,0.0008813530868341246,R1_up_calm
2017-03-03,238.42,219.18638534031402,0.06864223592828748,-0.003061823672510622,-0.005830047814780581,R1_up_calm
2017-03-06,237.71,219.28286249999996,0.06882309703955071,0.00042068066131006887,-0.003954398216313937,R1_up_calm
2017-03-07,237.0,219.37466113989635,0.06977834619284072,-0.00042194092826997043,-0.013797468354430409,R1_up_calm
2017-03-08,236.56,219.4632453608247,0.07070915798690351,0.010103145079472409,-0.009638146770375333,R1_up_calm
2017-03-09,236.86,219.55245948717945,0.07071190641430722,0.006839483239044153,-0.01194798615215742,R1_up_calm
2017-03-10,237.69,219.64499795918366,0.06927742371261648,-0.0027767259876309014,-0.016113425049434027,R1_up_calm
2017-03-13,237.81,219.73720609137052,0.06875393726166527,-0.004373239140490259,-0.017619107691013824,R1_up_calm
2017-03-14,236.9,219.82388686868683,0.06931264344655363,-0.013381173490924492,-0.006669480793583871,R1_up_calm
2017-03-15,238.95,219.9199979899497,0.07386359419146774,-0.019543837622933657,-0.01427076794308435,R1_up_calm
2017-03-16,238.48,220.01279799999998,0.07297232813591523,-0.01865984568936596,-0.009183160013418346,R1_up_calm
2017-03-17,237.03,220.14659799999998,0.0767793485527037,-0.013373834535712725,-0.005442349069737951,R1_up_calm
2017-03-20,236.77,220.27589799999996,0.07686427654826808,-0.01330405034421589,-0.006081851585927223,R1_up_calm
2017-03-21,233.73,220.39314799999997,0.08716442205786701,0.006802721088435382,0.007487271638215054,R1_up_calm
2017-03-22,234.28,220.50779799999998,0.0877719184745216,0.005378179955608742,0.002134198395082887,R1_up_calm
2017-03-23,234.03,220.61954799999995,0.08769984645024119,0.009656881596376454,0.006024868606588907,R1_up_calm
2017-03-24,233.86,220.72699799999995,0.08744826057307087,0.008038997690926086,0.005729923886085508,R1_up_calm
2017-03-27,233.62,220.834698,0.08707680953216047,0.00731957880318479,0.007362383357589319,R1_up_calm
2017-03-28,235.32,220.960948,0.09117434167835131,0.0006799252082270169,-0.0011048784633690412,R1_up_calm
2017-03-29,235.54,221.09640199999998,0.07460739141845221,-0.0032266281735585656,-0.006410800713254616,R1_up_calm
2017-03-30,236.29,221.23765199999997,0.07304724872253643,-0.003597274535528383,-0.015997291463879182,R1_up_calm
2017-03-31,235.74,221.37760199999997,0.07324007220477763,-0.0022906592008145044,-0.004963094935098056,R1_up_calm
2017-04-03,235.33,221.512402,0.0728280193792016,4.2493519738284746e-05,-0.006204053881783023,R1_up_calm
2017-04-04,235.48,221.65720199999998,0.07232097958066154,-0.00178359096313907,-0.008663156106675673,R1_up_calm
2017-04-05,234.78,221.791852,0.0727440581228253,-0.0031944799386659506,0.0023852116875373586,R1_up_calm
2017-04-06,235.44,221.926852,0.07340821294006537,-0.012444784233775041,-0.003610261637784551,R1_up_calm
2017-04-07,235.2,222.062352,0.07204651456335343,-0.002678571428571419,0.008375850340136104,R1_up_calm
2017-04-10,235.34,222.185002,0.07206437492149188,-0.006246281975014867,0.013639840231155054,R1_up_calm
2017-04-11,235.06,222.34465199999994,0.07105693529161161,-0.006891857398111156,0.014209138092401874,R1_up_calm
2017-04-12,234.03,222.51680199999996,0.0638239503192962,0.0055975729607316005,0.019527411015681784,R1_up_calm
2017-04-13,232.51,222.66335349999997,0.06667862183344998,0.008945851791320791,0.023955958883489004,R1_up_calm
2017-04-17,234.57,222.80290349999996,0.07306669109999053,0.011084111352687831,0.017521422176749013,R1_up_calm
2017-04-18,233.87,222.92487849999998,0.07357100434087581,0.020011117287381808,0.020951810835079243,R1_up_calm
2017-04-19,233.44,223.0424745,0.05781387721034391,0.02124742974640159,0.02159013022618228,R1_up_calm
2017-04-20,235.34,223.1771245,0.06425114458768648,0.013852298801733554,0.014532166227585464,R1_up_calm
2017-04-21,234.59,223.30177449999996,0.06525297564215318,0.014877019480796339,0.021782684683916642,R1_up_calm
2017-04-24,237.17,223.43999449999995,0.07556789858187817,0.0063667411561327825,0.010498798330311532,R1_up_calm
2017-04-25,238.55,223.5694945,0.07736119585157987,0.0009222385244183062,0.003730874030601461,R1_up_calm
2017-04-26,238.4,223.6944945,0.07395839099811197,0.00033557046979848515,0.006166107382550301,R1_up_calm
2017-04-27,238.6,223.81274449999998,0.07395428576585104,0.0006705783738474302,0.003269069572506389,R1_up_calm
2017-04-28,238.08,223.9285445,0.07396648368844219,0.006804435483870774,0.0037802419354837635,R1_up_calm
2017-05-01,238.68,224.04134449999998,0.07361343219372943,0.004105915870621812,0.006787330316742057,R1_up_calm
2017-05-02,238.77,224.15604449999998,0.07309478216850349,0.0028060476609288454,0.005486451396741643,R1_up_calm
2017-05-03,238.48,224.2663985,0.07341955460883749,0.005828581013082923,-0.011153975176115383,R1_up_calm
2017-05-04,238.76,224.3792485,0.07218053148412736,0.002596749874350879,-0.008334729435416244,R1_up_calm
2017-05-05,239.7,224.4923235,0.07269409501604011,-0.003003754693366667,-0.0057989153108051195,R1_up_calm
2017-05-08,239.66,224.6092985,0.07245850569813617,0.0026704498038889746,-0.0005841608946006716,R1_up_calm
2017-05-09,239.44,224.7202985,0.07275241367143198,0.0026729034413632835,0.0025476110925493067,R1_up_calm
2017-05-10,239.87,224.83639850000003,0.07240534850515334,-0.016884145578855314,0.0030850043773711366,R1_up_calm
2017-05-11,239.38,224.94954850000002,0.07053732895393615,-0.010903166513493101,0.009942351073606748,R1_up_calm
2017-05-12,238.98,225.06184850000002,0.06548816706142035,-0.0028035818896978704,0.011423550087873435,R1_up_calm
2017-05-15,240.3,225.17949850000002,0.06142039084103483,-0.003245942571785232,0.004993757802746579,R1_up_calm
2017-05-16,240.08,225.2942985,0.059966073145597716,-0.00012495834721759635,0.005664778407197479,R1_up_calm
2017-05-17,235.82,225.38869850000003,0.09049581019459998,0.020312102451021996,0.03197353914002221,R1_up_calm
2017-05-18,236.77,225.4948025,0.08704162561972548,0.021075305148456236,0.03125395953879284,R1_up_calm
2017-05-19,238.31,225.60545249999998,0.08864966258442697,0.014267131047794868,0.023834501279845544,R1_up_calm
2017-05-22,239.52,225.721004,0.08192605070108483,0.008266533066132231,0.015405811623246501,R1_up_calm
2017-05-23,240.05,225.830354,0.0798037912096523,0.005790460320766355,0.015038533638825236,R1_up_calm
2017-05-24,240.61,225.943154,0.0800312550037024,0.011429283903412246,0.013174847263206058,R1_up_calm
2017-05-25,241.76,226.061054,0.0814793360525025,0.00996856386499001,0.00682495036399744,R1_up_calm
2017-05-26,241.71,226.18140400000001,0.08086573182629934,0.009432791361549064,0.006826362169542133,R1_up_calm
2017-05-30,241.5,226.29565399999998,0.08078129133637482,0.007080745341614847,0.012629399585921464,R1_up_calm
2017-05-31,241.44,226.41055400000002,0.08083338077108145,0.009194831013916493,0.01159708416169658,R1_up_calm
2017-06-01,243.36,226.53190400000003,0.08459592360555936,0.0017258382642997283,0.0016847468770546659,R1_up_calm
2017-06-02,244.17,226.66295399999998,0.08499318392161113,-0.0031125854937134045,-0.006266126059712551,R1_up_calm
